0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,class
-0.3150328,0.28856343,0.0701883,-0.03655552,-0.0135192545,-0.8415028,0.2537282,1.3238981,-0.63425636,-0.36324763,-0.3726037,-0.8212134,-0.2260021,0.34083152,0.22328687,-0.74612194,0.13354656,-0.68621457,-0.00045198126,-1.3119866,0.08444685,0.07750628,0.45893988,-0.4299357,0.03769063,-0.16487409,-0.25412035,-0.14762655,-0.6453822,-0.0781524,0.9443281,-0.005879279,0.30760324,-0.5247298,-0.12650071,0.6947972,-0.014161013,-0.31331465,-0.14180192,-1.0096645,0.022962147,-0.43841133,-0.39205036,0.14371622,0.3326571,-0.44310135,-0.3339939,0.09408267,0.3647316,0.22480738,0.24964075,-0.4483376,0.22556837,-0.020856533,0.031988457,0.26547727,0.15246418,0.045732997,-0.61199206,0.2387826,0.2646739,-0.049771737,0.37078246,0.117443725,-0.7818545,0.60471094,-0.039499477,0.5711812,-1.036552,0.6285695,-0.15826942,0.7342109,0.73686653,0.08436457,0.83930314,0.33483654,0.050225906,-0.0878563,-0.3522291,-0.0074564954,-0.42775673,-0.10008721,-0.5770656,0.86150455,-0.36238992,-0.06685383,0.24171707,0.52378327,0.6175907,0.37828392,0.73861736,0.068456575,0.33722135,0.16302022,1.0267293,0.5233245,0.27380747,-0.3973747,0.15789951,-0.10650432,1
-0.27497903,0.2932081,0.079598725,-0.053800713,-0.015183948,-0.71615094,0.23028153,1.145583,-0.5506625,-0.3312906,-0.32514438,-0.75033903,-0.1840433,0.2823241,0.2091552,-0.61519974,0.12850015,-0.59636164,0.022576235,-1.1403761,0.09975985,0.08658071,0.44782677,-0.38001904,0.03322958,-0.14300618,-0.2434699,-0.13875581,-0.54944503,-0.031317987,0.82537055,0.0003826369,0.27815112,-0.496391,-0.13596058,0.6113674,-0.0047400356,-0.26535225,-0.14205246,-0.8770296,0.03528548,-0.37118477,-0.3672155,0.11844654,0.3086773,-0.35255843,-0.24970303,0.0519579,0.30020913,0.18667243,0.21853131,-0.39525023,0.17509387,-0.037860814,0.034885716,0.21439013,0.11950233,0.030743837,-0.5424102,0.19910678,0.22766216,-0.035066586,0.29626426,0.092028454,-0.66888624,0.52645355,-0.0076826536,0.490717,-0.8855622,0.5598857,-0.16397561,0.6279563,0.67849475,0.10636153,0.70160985,0.2748179,0.02567805,-0.09503132,-0.31987387,0.020696511,-0.32054058,-0.11555944,-0.47495455,0.7372659,-0.28877926,-0.0969039,0.22717237,0.46793836,0.5249123,0.30064505,0.67787683,0.07574934,0.2804415,0.09165654,0.9233063,0.46669367,0.23921663,-0.32390139,0.1583056,-0.096446365,1
-0.18292409,0.16782603,0.045728907,-0.012044494,-0.019647846,-0.49058065,0.15510677,0.7677198,-0.37712586,-0.20272428,-0.223149,-0.47522363,-0.12809184,0.20203969,0.116727464,-0.42263567,0.06920487,-0.40208676,0.0119081335,-0.7492126,0.06585561,0.040398054,0.25324455,-0.24668992,0.0025630672,-0.10772131,-0.15603217,-0.07970525,-0.36851406,-0.04984642,0.5404021,0.009480703,0.17092912,-0.29317403,-0.07473153,0.38723102,-0.005574655,-0.17438708,-0.09897117,-0.57806647,0.014279909,-0.24442902,-0.2071357,0.07355941,0.1820486,-0.24868241,-0.16346514,0.05783071,0.22036588,0.14091833,0.13085942,-0.24485871,0.1410451,-0.018311515,0.045978203,0.15010214,0.09277803,0.03158579,-0.3380875,0.14222568,0.14732812,-0.017422592,0.19973604,0.053888895,-0.45440325,0.32962298,-0.01593027,0.33141235,-0.5713251,0.34633675,-0.07258395,0.38696757,0.42251596,0.036554497,0.45642295,0.20387928,0.03864205,-0.05972693,-0.19106595,-0.010962639,-0.2378918,-0.038616747,-0.3265936,0.49454865,-0.20157887,-0.04227312,0.12860177,0.30723375,0.37524647,0.2310446,0.43096152,0.015636977,0.20582822,0.08655205,0.5984912,0.29385576,0.15212826,-0.23424724,0.12096981,-0.054449875,0
-0.3018021,0.3010273,0.07386042,-0.11705138,-0.055205368,-0.78797656,0.26528642,1.3291314,-0.53473294,-0.4602062,-0.31560653,-0.9563887,-0.2016531,0.37985018,0.2563957,-0.6561715,0.1448158,-0.7281673,0.045495845,-1.3595159,0.08143553,0.22782701,0.4988465,-0.4044242,0.026965784,-0.094433025,-0.27191022,-0.24851173,-0.6512868,0.031092048,0.9366175,-0.11218671,0.39198214,-0.70528495,-0.2607216,0.72351485,-0.024046544,-0.33364314,-0.13071452,-1.0801358,0.06653083,-0.45486447,-0.5899455,0.067105524,0.43631652,-0.42249247,-0.31138435,0.041218,0.33896214,0.21569681,0.15822598,-0.6132189,0.14149916,-0.04998724,0.12913093,0.275629,0.19234134,-0.0446278,-0.64547753,0.23922616,0.20187125,-0.099582344,0.372359,0.09866314,-0.79575413,0.6885151,-0.09333812,0.59884787,-1.1083206,0.7221666,-0.08625568,0.8784722,0.86970365,0.05320325,0.8447055,0.2709978,0.0112371,-0.15519813,-0.39955774,-0.040453546,-0.30425292,-0.25671467,-0.44314575,0.85550743,-0.21557197,-0.15837565,0.23278342,0.5319652,0.5416641,0.32880312,0.808741,0.12632126,0.32750002,0.040565703,0.9748426,0.6366733,0.247969,-0.3188028,0.22618988,-0.06038664,2
-0.27637473,0.41226614,0.105366535,-0.089489944,0.024756936,-0.6864794,0.24937585,1.1443031,-0.61381066,-0.33635437,-0.33983186,-0.77862525,-0.15982792,0.20257208,0.26415673,-0.6004679,0.18706124,-0.5600124,0.020792868,-1.1540705,0.12942731,0.062868096,0.59004,-0.41237843,0.069311775,-0.15129834,-0.25927204,-0.15227033,-0.509192,0.017464608,0.85695255,0.027065992,0.28019375,-0.5282986,-0.13180476,0.6544161,0.022659581,-0.25982735,-0.15234502,-0.8705232,0.046729878,-0.3518213,-0.36963394,0.17405988,0.3302127,-0.29569668,-0.23106807,-0.0078006866,0.24137484,0.134315,0.30004358,-0.3608936,0.09267891,-0.068489365,-0.07640074,0.15558045,0.069047004,0.02379641,-0.5817763,0.16044588,0.2702223,-0.006893708,0.28173912,0.12377221,-0.647721,0.553231,0.08370409,0.45720804,-0.90213436,0.5912144,-0.30693468,0.61721283,0.6997013,0.24083559,0.69286865,0.2382381,-0.0118034,-0.08259375,-0.3860543,0.13670613,-0.25333953,-0.16878834,-0.49258703,0.71427584,-0.31006154,-0.13635212,0.30160877,0.48115507,0.49266565,0.22411434,0.7340571,0.15478286,0.20792076,0.05866817,1.0345953,0.453596,0.28784618,-0.31283367,0.13310678,-0.15034597,1
-0.21450737,0.24027441,0.077960804,0.0053451206,0.0050934413,-0.58769333,0.18948978,0.8942598,-0.51394653,-0.20566683,-0.2953317,-0.52093345,-0.14235686,0.1893311,0.13950536,-0.5177523,0.092079476,-0.44061512,0.008052813,-0.8651899,0.0961459,-0.01496686,0.3253313,-0.31915227,0.018433053,-0.15729244,-0.1930341,-0.055648193,-0.41522786,-0.08128137,0.6472661,0.08250852,0.16832824,-0.27579865,-0.029973214,0.4547366,-0.0010948342,-0.19277044,-0.13064964,-0.6454931,0.015843794,-0.27882513,-0.16092227,0.1341992,0.18859528,-0.27680925,-0.1679997,0.063550636,0.23808423,0.15025578,0.22269286,-0.20298053,0.17883453,-0.02394825,-0.008243971,0.15149914,0.06567967,0.07018114,-0.38970765,0.15643841,0.21110004,0.014547762,0.22113194,0.07178531,-0.51690996,0.34413528,0.03963033,0.3620554,-0.6308529,0.36871418,-0.17185836,0.37540576,0.45984253,0.101422794,0.518755,0.26421657,0.044841528,-0.054977622,-0.21719854,0.048584927,-0.2923637,0.009743065,-0.43789563,0.57387805,-0.29380417,-0.031166201,0.17373997,0.3743335,0.46913657,0.26373,0.50629056,0.01765748,0.23111314,0.13319802,0.7708213,0.2921244,0.20867822,-0.29251564,0.122124106,-0.108394526,0
-0.28609002,0.35943797,0.11133452,-0.038148697,0.015169606,-0.78928626,0.25877982,1.2386678,-0.6825422,-0.31693804,-0.38122797,-0.7791414,-0.18591109,0.25712043,0.22933388,-0.6883148,0.1418047,-0.6042732,0.020955801,-1.2310867,0.120001405,0.030587228,0.4924812,-0.43801644,0.05247952,-0.17996176,-0.26381743,-0.12196144,-0.57693785,-0.067353286,0.9033416,0.07513358,0.27168673,-0.45274693,-0.09025931,0.6549292,-9.505845e-05,-0.2849387,-0.16054744,-0.9250748,0.036534216,-0.3959866,-0.31463555,0.1838306,0.3080287,-0.37535727,-0.24931724,0.062406454,0.29729545,0.18094358,0.2924686,-0.35075098,0.18372175,-0.040274203,-0.015357049,0.20324509,0.07754375,0.050861143,-0.56272286,0.20969373,0.28814247,-0.0035249467,0.31817418,0.11873662,-0.7184368,0.52722937,0.052839424,0.50622565,-0.92376393,0.57568264,-0.2581709,0.6148821,0.6916549,0.15407985,0.7503818,0.33251742,0.027718944,-0.093682334,-0.34510252,0.082210965,-0.34417078,-0.074499935,-0.5647649,0.7876971,-0.3713699,-0.07813304,0.25121048,0.5164071,0.5976748,0.3163854,0.73437494,0.08382216,0.29493782,0.14694622,1.0684693,0.4505029,0.30205807,-0.3690647,0.15811595,-0.14611985,0
-0.13327748,0.16096245,0.046946794,-0.023785422,0.006394859,-0.3528307,0.115358114,0.56116736,-0.29570526,-0.1559949,-0.17152564,-0.37400985,-0.09531736,0.12809886,0.111399494,-0.3035435,0.058490977,-0.28173712,0.014129492,-0.5666153,0.04829448,0.041769546,0.23264273,-0.19441532,0.026921192,-0.07142943,-0.12060813,-0.06941838,-0.26051667,-0.016549017,0.41208214,0.01067663,0.14090037,-0.23596817,-0.058525383,0.30665806,-0.0004906367,-0.12454438,-0.062967844,-0.4327067,0.022869611,-0.18910217,-0.17283763,0.07675045,0.15596889,-0.16658425,-0.12174487,0.021965336,0.13353193,0.08070142,0.12696242,-0.1778896,0.08261066,-0.022895887,-0.00042937044,0.09809714,0.04918941,0.02256635,-0.26839814,0.09621556,0.12033038,-0.014967639,0.14032254,0.042293377,-0.32279268,0.2531537,0.016661765,0.23493367,-0.4407795,0.27436295,-0.109076254,0.31244215,0.34077254,0.07633188,0.3489772,0.14010239,0.0064992206,-0.04091798,-0.15924717,0.020873103,-0.15208659,-0.058864098,-0.23365162,0.35056254,-0.14532301,-0.04938587,0.1205417,0.23416476,0.26008803,0.13936369,0.33565912,0.0507944,0.12985882,0.05352976,0.46997902,0.2277465,0.1339502,-0.16052464,0.074016996,-0.05696018,0
-0.28289536,0.321761,0.07948682,-0.054889515,0.018805932,-0.7824286,0.2388374,1.2347696,-0.6298194,-0.32761756,-0.35465732,-0.77411944,-0.1895382,0.2711345,0.2378489,-0.708678,0.15404224,-0.60886824,-0.0050376146,-1.2456828,0.0820501,0.053572226,0.48611394,-0.42638162,0.07417298,-0.16003738,-0.23577659,-0.14183603,-0.5942965,-0.06894583,0.903057,0.02543025,0.2848846,-0.49164417,-0.0973497,0.66620034,-0.009412354,-0.30950704,-0.12411984,-0.9424147,0.029712351,-0.40424672,-0.36386967,0.16800019,0.31592315,-0.4026441,-0.3222145,0.074579634,0.30264294,0.18030676,0.289496,-0.40713617,0.16497771,-0.0259265,-0.033998854,0.21940239,0.108823456,0.038096134,-0.57859206,0.21916199,0.27557692,-0.0375698,0.35285565,0.137065,-0.7277326,0.581735,0.0020050495,0.5137892,-0.986291,0.60530084,-0.23308702,0.7057519,0.68627405,0.13079059,0.8023354,0.30370158,0.02677206,-0.0775718,-0.36862826,0.05230064,-0.37692946,-0.10793313,-0.5634983,0.8076323,-0.37448198,-0.06384557,0.25843546,0.4933642,0.5617273,0.31849217,0.7109637,0.10851262,0.29140633,0.1564609,1.0247234,0.46735147,0.29234895,-0.369916,0.11628025,-0.13953047,1
-0.10855103,0.094275385,0.023932345,-0.015708685,-0.012977375,-0.28650817,0.08971696,0.45891353,-0.21051247,-0.12931746,-0.1229448,-0.29022828,-0.07431849,0.12843922,0.070653014,-0.24949408,0.04076236,-0.24239537,0.011545372,-0.45514363,0.033896405,0.039261255,0.14985414,-0.14086093,-0.0012627325,-0.057234485,-0.09158619,-0.057010546,-0.2254018,-0.02419995,0.32119516,-0.010542074,0.11143478,-0.19151908,-0.054048244,0.23191197,-0.010648122,-0.10985839,-0.055496246,-0.35351795,0.01371864,-0.14997412,-0.147669,0.036202267,0.11972362,-0.15326832,-0.098962374,0.030869035,0.12889126,0.08207111,0.065858535,-0.16286117,0.08188182,-0.011145424,0.035193354,0.08891393,0.05967981,0.0069475877,-0.20652203,0.082929164,0.08156307,-0.02101001,0.12441101,0.031515185,-0.27339426,0.20745361,-0.026863188,0.19866994,-0.35281372,0.21661632,-0.03504266,0.25002798,0.26167473,0.012662957,0.2802228,0.11722425,0.019264221,-0.040561385,-0.11724645,-0.017186413,-0.13768117,-0.036625482,-0.18405953,0.29583597,-0.11116497,-0.031546343,0.071509644,0.18184419,0.21353301,0.1345466,0.25768694,0.011498784,0.12236994,0.04373891,0.34544003,0.1831528,0.08768491,-0.1292811,0.073173545,-0.030253546,0
-0.32177818,0.36393997,0.092301875,-0.075992234,0.017061181,-0.78167135,0.2548987,1.2386177,-0.60984564,-0.39178893,-0.3776425,-0.8676097,-0.25277272,0.30075327,0.26222578,-0.6462154,0.1254707,-0.6392079,0.015502588,-1.2621037,0.10976442,0.14139363,0.58416253,-0.42898294,0.08231708,-0.12495414,-0.28306997,-0.18375124,-0.5767071,0.031833656,0.93562627,0.0018882718,0.3308536,-0.59735566,-0.17117454,0.71286684,0.023901716,-0.22355299,-0.111431,-0.96443874,0.06486116,-0.4539095,-0.45638084,0.14276794,0.35038468,-0.3409944,-0.2761655,0.015847638,0.29553786,0.18331349,0.2760526,-0.45045677,0.1967343,-0.05277462,-0.009173735,0.24852212,0.12307333,0.05644743,-0.6641795,0.22637628,0.24816944,-0.06166607,0.29481557,0.075187944,-0.69321686,0.60602707,0.05487627,0.53222567,-1.00131,0.6375702,-0.24388935,0.7643766,0.8383317,0.19745503,0.7989401,0.26605317,-0.014686788,-0.07966826,-0.33569852,0.03666481,-0.3182825,-0.1855352,-0.4682715,0.77010304,-0.27641094,-0.16608214,0.3158941,0.5161273,0.545707,0.27164784,0.78826994,0.15176362,0.28122926,0.075717494,0.9945558,0.5615981,0.26343775,-0.35353234,0.1485446,-0.07326048,2
-0.25757504,0.25351426,0.06795984,-0.008079966,-0.0057623344,-0.6908885,0.21799898,1.0648155,-0.55687094,-0.27359152,-0.33409503,-0.6438217,-0.19278118,0.26394245,0.16213009,-0.59680736,0.090550885,-0.5501739,0.012789207,-1.0363686,0.09912695,0.036139183,0.373199,-0.35368344,0.007503656,-0.16477332,-0.2248402,-0.098812476,-0.49816543,-0.073491745,0.76822346,0.048592567,0.22720084,-0.37841934,-0.07217731,0.5441402,-0.0036360691,-0.21654989,-0.13649625,-0.7879952,0.024779066,-0.35494918,-0.25584844,0.12548575,0.2421707,-0.33225468,-0.21639699,0.07237131,0.29792643,0.19577178,0.22182527,-0.29580668,0.22181864,-0.02794907,0.032162845,0.19937801,0.11316183,0.07197445,-0.48329303,0.19568199,0.21624653,-0.019648014,0.26534197,0.06555083,-0.61739826,0.43787715,0.01589242,0.44853973,-0.7787435,0.4587372,-0.14643432,0.5092179,0.58721066,0.09123394,0.6315186,0.29826552,0.051469907,-0.06440744,-0.24715856,0.004802484,-0.34275416,-0.031327732,-0.47049454,0.6761627,-0.2994781,-0.05531161,0.2054046,0.4333023,0.5332967,0.31757015,0.6006063,0.025934149,0.28888267,0.13726468,0.85354644,0.38982818,0.22230616,-0.3353575,0.15379716,-0.08284462,0
-0.26644617,0.31102645,0.10090505,-0.03830635,-0.009744866,-0.7330302,0.23497003,1.1694349,-0.6030619,-0.32176393,-0.34832633,-0.74249375,-0.17226407,0.24531466,0.20449527,-0.63131905,0.13329844,-0.5753339,0.023960726,-1.1591208,0.1051987,0.054320857,0.4552814,-0.39501935,0.04478436,-0.13693634,-0.25152934,-0.1364539,-0.5515461,-0.04921484,0.817627,0.04399618,0.2707926,-0.45547697,-0.09159415,0.61779034,-0.013889508,-0.28901407,-0.1497404,-0.88450456,0.030784449,-0.36981577,-0.3450531,0.14798087,0.30396423,-0.37844217,-0.2420249,0.05099306,0.28791213,0.17173283,0.23789075,-0.38029847,0.15623717,-0.03554351,0.0036803468,0.19617242,0.08060813,0.01272985,-0.52492106,0.2153071,0.26039368,-0.02026833,0.31640387,0.11264613,-0.6877963,0.5176533,0.02603131,0.50094485,-0.87761873,0.55879736,-0.19304107,0.6145623,0.6499184,0.11568533,0.72401124,0.30459726,0.032853823,-0.10964191,-0.32740983,0.05809221,-0.31047603,-0.08968673,-0.49420607,0.7460128,-0.3178972,-0.08471552,0.23560834,0.47328392,0.5388264,0.29486057,0.69674474,0.0762438,0.28549516,0.12888892,0.96603245,0.44415033,0.27211875,-0.3345445,0.15013438,-0.120763965,2
-0.30119646,0.4343189,0.1341142,-0.102370076,0.009187397,-0.8269511,0.28319034,1.376415,-0.71118754,-0.4265816,-0.39957967,-0.9548145,-0.18218817,0.26135457,0.29263303,-0.71058375,0.18567535,-0.6532881,0.036863122,-1.4093993,0.12985978,0.12240635,0.6393888,-0.48506287,0.10832076,-0.12157297,-0.30901337,-0.21861823,-0.6410547,0.015684681,0.98389286,0.034361243,0.35934585,-0.6323372,-0.14934379,0.7804049,-0.0077612805,-0.3457512,-0.14929697,-1.0695188,0.06849387,-0.4548008,-0.5178064,0.18703753,0.40752533,-0.41807732,-0.28476968,0.0039018649,0.2845059,0.1535987,0.29643643,-0.52024794,0.09831634,-0.06648637,-0.02897217,0.21682382,0.06576451,-0.03301606,-0.664829,0.25934097,0.3117339,-0.03988313,0.3760996,0.14584102,-0.79966533,0.67132366,0.069540925,0.5800658,-1.0879321,0.730645,-0.2962219,0.82793736,0.84556705,0.19348685,0.8885297,0.30725425,-0.009078149,-0.15425393,-0.4384879,0.118729524,-0.27505258,-0.21279818,-0.5395629,0.86012566,-0.3377329,-0.15444237,0.3295984,0.55734247,0.5777746,0.2617982,0.88634944,0.1807429,0.3104812,0.10158725,1.1697392,0.5703532,0.35214147,-0.3582882,0.16204463,-0.15367933,2
-0.2916839,0.31587237,0.08112187,-0.08495004,-0.021425568,-0.7428079,0.24544306,1.2162701,-0.5579685,-0.38492286,-0.325309,-0.8407765,-0.1961099,0.3163496,0.23783651,-0.6291109,0.14074376,-0.64367235,0.0285064,-1.2300124,0.09673951,0.14679454,0.4937419,-0.40307567,0.042704735,-0.121188715,-0.25518516,-0.18700929,-0.58790547,0.0022212781,0.8850372,-0.04078376,0.32101944,-0.59369224,-0.1915103,0.66694003,-0.0052849306,-0.28117716,-0.12808813,-0.95754486,0.04952321,-0.40583563,-0.4616417,0.10332244,0.35710552,-0.36915234,-0.276259,0.039569292,0.3031812,0.18855415,0.20905733,-0.4807398,0.15321887,-0.04398417,0.056969978,0.23723055,0.14303145,0.0022032962,-0.6001192,0.21093011,0.21665907,-0.05936266,0.32073107,0.09588685,-0.71410584,0.5980749,-0.024139231,0.52695835,-0.9746094,0.6347975,-0.15519907,0.7399937,0.76872724,0.11017447,0.76577586,0.26337525,0.010835746,-0.11619778,-0.35945535,0.007028892,-0.30961603,-0.1864261,-0.46329746,0.77715755,-0.26091388,-0.13201939,0.24578008,0.48942575,0.5299318,0.29870206,0.73811173,0.11260975,0.29134038,0.06243658,0.95288235,0.5431456,0.25166786,-0.32352552,0.17906061,-0.085257165,1
-0.3056372,0.37462178,0.099736795,-0.07495488,0.032960504,-0.75303096,0.24136396,1.1894579,-0.61054486,-0.36826062,-0.3796614,-0.83055276,-0.24704239,0.26340684,0.2597875,-0.62485343,0.120423794,-0.5959975,0.015187921,-1.2148386,0.10992453,0.12018894,0.5869489,-0.4255868,0.09634144,-0.11663948,-0.27960998,-0.17783885,-0.54626095,0.033738714,0.906056,0.027430344,0.3124307,-0.5618929,-0.14732347,0.6942552,0.023478106,-0.20775561,-0.10602704,-0.925555,0.063462846,-0.43777406,-0.42824006,0.16086805,0.32856947,-0.3262539,-0.2570594,0.0036678691,0.27097145,0.16048014,0.2916353,-0.41664913,0.18231413,-0.050842304,-0.046234824,0.22732453,0.08910931,0.054904394,-0.6456168,0.21381019,0.26135582,-0.052328866,0.2771096,0.08023211,-0.65670836,0.58209944,0.08686505,0.5024605,-0.96038973,0.6077734,-0.28204483,0.7318294,0.8018695,0.22003797,0.77773565,0.26159233,-0.022248212,-0.069136396,-0.3247704,0.06558887,-0.29255143,-0.17275053,-0.4590386,0.7363534,-0.28244966,-0.16336629,0.3246376,0.50582266,0.520073,0.24302422,0.770543,0.16319169,0.26203775,0.081239626,0.9818107,0.53065234,0.26622218,-0.33690965,0.12872966,-0.08550314,2
-0.18401934,0.21329194,0.058403786,-0.050041016,-0.0047759726,-0.46609724,0.16041672,0.7634979,-0.36454365,-0.24091947,-0.21151415,-0.52888757,-0.124379955,0.18929683,0.15190713,-0.3926986,0.09138497,-0.39359605,0.01629117,-0.771076,0.06431419,0.08007315,0.32868853,-0.2531225,0.034191243,-0.0814521,-0.16297364,-0.11522064,-0.35895905,0.0083853975,0.5576799,-0.014483012,0.19894749,-0.36567932,-0.10626731,0.42320716,0.0034756858,-0.17309284,-0.082083054,-0.5944108,0.035041586,-0.25963193,-0.28229126,0.07716438,0.22282119,-0.2186978,-0.16648547,0.018686505,0.18475908,0.11319305,0.14494233,-0.2894686,0.09025575,-0.031340074,0.017158855,0.14216425,0.08185242,0.008689193,-0.37864566,0.13557965,0.14574744,-0.032213002,0.19664136,0.060485736,-0.44024613,0.3697474,0.0073783337,0.32387185,-0.6099787,0.39633974,-0.11985762,0.45223257,0.48220572,0.08962399,0.47549847,0.16488372,0.0020506794,-0.069216326,-0.22300304,0.02071052,-0.18625036,-0.11338279,-0.29257053,0.47576573,-0.17000477,-0.08717049,0.16440824,0.3070224,0.33543247,0.17887464,0.46734098,0.07792948,0.17517677,0.044769835,0.6115735,0.33302683,0.16534942,-0.20996599,0.10427705,-0.056411967,1
-0.20526674,0.21969244,0.06365921,-0.024597883,-0.010085404,-0.5585922,0.17912969,0.88600266,-0.44228354,-0.24329424,-0.2594567,-0.5594299,-0.14218226,0.21512464,0.14772965,-0.47632834,0.094801314,-0.45354617,0.015621088,-0.87335587,0.07838305,0.04931338,0.3227384,-0.28972754,0.018590234,-0.114032544,-0.18725778,-0.097740866,-0.4161852,-0.042077594,0.62481755,0.0182024,0.20453483,-0.34704626,-0.084826864,0.46041316,-0.002252483,-0.20457189,-0.11314644,-0.6650983,0.022621205,-0.28498343,-0.25600758,0.09680702,0.2209559,-0.27751392,-0.18398455,0.049563773,0.2321676,0.14897141,0.16800007,-0.28595018,0.14100294,-0.022982221,0.029133076,0.16186613,0.08860683,0.029724512,-0.39827925,0.1610041,0.17736816,-0.017165303,0.23047426,0.0697479,-0.5177747,0.38872823,-0.0007454448,0.37600347,-0.66690177,0.4134322,-0.119786635,0.46249336,0.4999388,0.069889605,0.53213686,0.22316097,0.03128956,-0.07332343,-0.23335855,0.013061033,-0.25285158,-0.060857188,-0.3731503,0.5646863,-0.2331843,-0.056526717,0.16426246,0.35713777,0.4208686,0.24358854,0.509398,0.04265359,0.223579,0.09071683,0.7085927,0.3392039,0.18707983,-0.26025072,0.12776878,-0.074472845,0
-0.26132125,0.38680643,0.109604634,-0.07733634,0.02701403,-0.7035895,0.23784803,1.1545912,-0.6253879,-0.32650694,-0.3409672,-0.76303107,-0.15268196,0.19357388,0.2571855,-0.6269795,0.17627096,-0.5448404,0.016794624,-1.1720786,0.110737786,0.051059604,0.54872316,-0.4109774,0.08952606,-0.13768154,-0.24933015,-0.15503478,-0.5285601,-0.01847976,0.8424908,0.048938856,0.2777817,-0.49047852,-0.09369783,0.6499139,0.0021619792,-0.28885,-0.13535109,-0.87978655,0.04063449,-0.36031973,-0.36640045,0.19114974,0.31412858,-0.34538427,-0.25906855,0.017433384,0.24367179,0.13125597,0.2989689,-0.3744163,0.0915166,-0.051547647,-0.07735702,0.16267392,0.05686284,0.0071740714,-0.55807304,0.19315466,0.28615066,-0.011398365,0.31408355,0.13846184,-0.6668716,0.5501465,0.0670347,0.46728423,-0.9069693,0.5839533,-0.2980982,0.64725876,0.66488177,0.20211253,0.73719186,0.2717331,-0.0034271467,-0.08983236,-0.38276,0.12989578,-0.2692745,-0.1417715,-0.50851566,0.735557,-0.34057206,-0.09854223,0.28844514,0.47411406,0.4996093,0.23390879,0.7247378,0.1488747,0.23791759,0.110202685,1.0312926,0.43744963,0.30360344,-0.32310078,0.1109017,-0.16071786,1
-0.30710843,0.3034453,0.072371915,-0.115953654,-0.061271828,-0.80943406,0.27586877,1.3710765,-0.5558761,-0.468897,-0.32242423,-0.97595036,-0.20303875,0.3986495,0.2610766,-0.67424595,0.1490973,-0.7505426,0.048364166,-1.3998821,0.081673354,0.23171128,0.5000821,-0.41298345,0.0187427,-0.10501989,-0.27481917,-0.2521436,-0.67230546,0.025315799,0.96016854,-0.12131883,0.40131935,-0.715804,-0.26557168,0.7400113,-0.03048614,-0.35120657,-0.13795814,-1.110243,0.06524463,-0.46622917,-0.597495,0.0735834,0.45118618,-0.43453974,-0.3218423,0.048176236,0.35423374,0.2269583,0.15369725,-0.62328446,0.1469152,-0.05270568,0.14408721,0.2835736,0.20455104,-0.04431307,-0.65572447,0.24477355,0.20630142,-0.100721,0.38567263,0.10133673,-0.8227035,0.7060807,-0.105585225,0.6163199,-1.1398852,0.73937154,-0.07679154,0.8925194,0.8840445,0.046001103,0.8613186,0.2816177,0.021485332,-0.1622994,-0.41062003,-0.052164204,-0.322279,-0.25899512,-0.46122247,0.87829745,-0.22210601,-0.15279222,0.22887117,0.54486126,0.5670684,0.35215747,0.822408,0.11695342,0.33760536,0.047776632,0.9986626,0.6501245,0.25545058,-0.33578748,0.2384786,-0.061756805,2
-0.30039883,0.34926668,0.1096613,-0.05317705,-0.016800841,-0.8179106,0.25888732,1.3163726,-0.66691524,-0.36762518,-0.38003373,-0.8345984,-0.19785799,0.28575665,0.23711677,-0.71581817,0.15733087,-0.6607052,0.024239596,-1.2990211,0.124156795,0.06739741,0.5122284,-0.44514802,0.041228674,-0.157099,-0.28536797,-0.15715915,-0.6197301,-0.049070828,0.92080647,0.035263877,0.30539644,-0.5270989,-0.1185559,0.693397,-0.016619181,-0.31964856,-0.16848838,-0.9955805,0.02848091,-0.41072854,-0.38946748,0.16689993,0.34270638,-0.4257426,-0.27822155,0.057715416,0.3332664,0.20007268,0.25540784,-0.43133518,0.18258795,-0.03629739,0.012589071,0.22374624,0.10211755,0.015646484,-0.602753,0.23101848,0.28808618,-0.023911951,0.3439516,0.1276537,-0.76578736,0.5893358,0.009239662,0.5635704,-0.99175906,0.6206311,-0.21154898,0.69927377,0.7344606,0.122766525,0.8089043,0.33689207,0.039399944,-0.11634363,-0.36721605,0.051529508,-0.3483575,-0.108488336,-0.55498457,0.8477514,-0.3519956,-0.09038484,0.2621338,0.5360814,0.60406226,0.33858132,0.78463256,0.076724246,0.31860065,0.1306388,1.0780174,0.5062377,0.2918825,-0.37359276,0.1737669,-0.1328146,2
